project_short_name,case_barcode,sample_barcode,sample_type_name,CD274,PDCD1LG2,PDCD1,HLA_A,HLA_B,HLA_C,B2M,GJA1,GJB2,GJA5,GJB6,ARNTL,CLOCK,PER1,PER2,CRY1,CRY2,MYC,TP53,CDH1,VIM
TCGA-LUAD,TCGA-55-6978,TCGA-55-6978-11A,Solid Tissue Normal,15.4654,17.6672,3.3857,1721.309,2944.4995,2726.8979,3949.986,210.2455,0.9401,56.1426,0.0374,5.6316,11.9302,133.7579,42.6268,25.1121,87.3665,17.0105,21.9332,129.3317,488.6776
TCGA-LUAD,TCGA-55-6978,TCGA-55-6978-01A,Primary Tumor,85.813,43.963,22.4363,2281.8017,3373.3215,2350.4378,4083.7778,133.7838,76.3502,62.788,2.3175,7.9146,16.4275,43.7615,12.1766,14.9628,20.3617,74.5464,24.4111,264.8739,706.0293
TCGA-LUAD,TCGA-55-6979,TCGA-55-6979-01A,Primary Tumor,38.6559,20.3908,24.1699,2207.4868,3374.1109,1590.7865,2357.1082,88.3931,50.5905,15.4149,3.4847,9.0186,6.5525,27.1575,9.1663,12.3718,12.424,28.1391,43.347,129.3668,340.5947
TCGA-LUAD,TCGA-55-6979,TCGA-55-6979-11A,Solid Tissue Normal,26.0215,20.1155,4.3178,2271.1145,4182.6903,2044.9556,3825.3906,346.0721,6.1726,32.7577,0.0413,8.2441,11.1553,169.0515,16.6763,12.9715,44.3567,115.477,29.4519,125.9071,616.5932
TCGA-LUAD,TCGA-55-6980,TCGA-55-6980-01A,Primary Tumor,10.6728,4.346,4.8536,5023.4197,5789.6767,3518.2094,2454.116,95.7803,11.8145,18.6524,0.1197,4.6293,11.5405,51.6023,12.0196,9.3595,31.9904,29.0066,17.219,479.6575,513.2765
TCGA-LUAD,TCGA-55-6980,TCGA-55-6980-11A,Solid Tissue Normal,24.6087,17.064,3.0815,1903.1183,2905.2323,2737.7477,3056.6936,146.7698,0.4063,32.1872,0.0439,6.2128,10.8199,147.125,22.4841,15.2846,71.7756,14.0653,30.1059,106.8923,458.0918
TCGA-LUAD,TCGA-55-6981,TCGA-55-6981-11A,Solid Tissue Normal,18.084,17.5277,1.6203,1463.6596,2762.0783,2548.2893,2868.7008,387.8699,1.0613,47.3488,0.0472,7.3727,14.5435,172.7552,42.0505,25.5151,60.658,50.3706,30.9657,96.4189,651.4779
TCGA-LUAD,TCGA-55-6981,TCGA-55-6981-01A,Primary Tumor,8.0285,3.0867,3.3451,974.9677,1074.4754,1687.146,627.3167,360.5256,13.8782,16.0191,0.3387,5.1646,9.6461,22.1626,9.2763,8.724,19.6901,25.7187,33.671,464.6672,187.6853
TCGA-LUAD,TCGA-55-6982,TCGA-55-6982-11A,Solid Tissue Normal,22.7518,20.4612,4.9181,2188.7685,3684.8829,3662.8241,4256.1485,232.9984,2.6575,63.3211,0.0394,21.6596,19.2039,69.0609,12.4376,29.1962,49.7159,22.3297,31.2751,172.4515,624.4067
TCGA-LUAD,TCGA-55-6982,TCGA-55-6982-01A,Primary Tumor,8.3975,8.1194,5.389,3619.116,6260.3393,4673.7237,2963.2009,138.4358,117.8968,51.5904,2.6919,6.8449,15.8427,15.6126,12.6883,12.9353,26.7648,27.6367,25.149,412.7449,305.2463
TCGA-LUAD,TCGA-55-6983,TCGA-55-6983-11A,Solid Tissue Normal,19.8025,24.8949,5.2278,1453.8277,2462.4203,2085.7087,3187.6419,188.6452,10.222,19.2852,0.6857,9.9532,12.5733,108.0486,38.6131,20.7889,60.7815,38.4004,25.8109,139.6414,565.1937
TCGA-LUAD,TCGA-55-6983,TCGA-55-6983-01A,Primary Tumor,4.2543,3.8785,7.3523,1546.5636,1359.7411,1318.5959,1521.517,92.4481,32.4369,28.819,0.2489,4.8475,10.7113,20.9523,23.1811,10.914,24.265,20.5981,71.9484,128.1409,260.9046
TCGA-LUAD,TCGA-55-6984,TCGA-55-6984-01A,Primary Tumor,3.0464,0.9148,2.2987,887.6616,1010.7549,1293.1398,1384.9929,45.4626,69.5811,12.9408,1.3324,5.2941,7.5234,6.7387,10.6702,9.7314,13.2322,48.5542,27.7642,228.4158,73.0173
TCGA-LUAD,TCGA-55-6984,TCGA-55-6984-11A,Solid Tissue Normal,10.6508,10.1395,0.8278,1620.4805,2492.2914,2732.1579,3977.8692,257.9492,1.2795,19.3318,0.0,15.8082,10.6863,35.8665,12.8305,22.6873,42.2682,16.0492,23.9442,145.4839,604.5655
TCGA-LUAD,TCGA-55-6985,TCGA-55-6985-01A,Primary Tumor,12.5041,9.1898,7.9263,1752.4413,2609.0716,1936.0325,1587.1087,89.5359,59.7447,24.1049,0.4882,6.5547,10.463,47.4761,23.8182,15.003,28.5354,39.7216,36.0834,335.3725,221.1766
TCGA-LUAD,TCGA-55-6985,TCGA-55-6985-11A,Solid Tissue Normal,20.2499,18.136,2.6549,1428.5772,2132.6835,1758.6735,2385.3378,139.8833,3.6049,43.6791,0.0992,12.2541,12.2277,90.0563,13.1198,19.08,35.9274,32.3913,24.7502,92.5878,555.4462
TCGA-LUAD,TCGA-55-6986,TCGA-55-6986-01A,Primary Tumor,7.1137,3.2684,2.7314,943.3367,993.045,1340.6054,966.5341,209.2706,6.5675,11.3764,0.1072,4.2482,12.6187,46.4933,15.6832,10.3888,23.1523,186.6101,93.4977,289.5598,324.8198
TCGA-LUAD,TCGA-55-6986,TCGA-55-6986-11A,Solid Tissue Normal,20.8798,12.0507,1.8563,1611.9862,2515.2133,2675.3185,2931.4278,139.3058,1.4469,90.767,0.0547,7.7563,13.1559,114.9143,30.7842,23.1299,76.9812,28.3359,25.3596,124.6422,442.1401
TCGA-LUAD,TCGA-55-6987,TCGA-55-6987-01A,Primary Tumor,18.6331,11.0822,9.5442,1260.4709,2556.9163,2005.0595,1683.4929,78.0669,10.8941,21.6215,0.0786,5.2292,6.7286,11.0949,8.5586,10.8424,9.0165,87.2967,24.2853,60.7038,234.6727
TCGA-LUAD,TCGA-55-7227,TCGA-55-7227-01A,Primary Tumor,20.929,7.2601,7.2776,3170.6974,3102.9448,2701.6968,3823.0526,46.6503,33.5326,20.2388,2.5777,5.579,12.7324,24.2662,17.2754,8.5907,30.4534,46.241,41.8468,358.9788,316.5442
TCGA-LUAD,TCGA-55-7281,TCGA-55-7281-01A,Primary Tumor,4.0412,4.9185,3.6645,2214.3989,1916.6802,2015.5272,1372.5079,129.787,283.4762,26.9212,103.3558,3.8161,9.7934,79.3805,15.6869,7.2768,16.3348,26.5057,39.1214,207.8763,400.5173
TCGA-LUAD,TCGA-55-7283,TCGA-55-7283-01A,Primary Tumor,5.7392,7.8704,3.9958,1363.9783,2353.5611,1888.4465,1625.694,45.6115,2.9884,33.854,0.0502,3.2699,18.5482,29.401,25.044,9.5858,35.5891,124.496,79.4137,299.4007,125.6202
TCGA-LUAD,TCGA-55-7284,TCGA-55-7284-01B,Primary Tumor,9.2212,8.1945,2.2828,2129.7484,2782.3387,2639.3329,3550.6404,107.2254,98.8521,28.1851,0.7002,7.1065,12.0464,57.0725,32.5061,17.5297,31.2708,29.8651,37.7604,381.8616,236.4655
TCGA-LUAD,TCGA-55-7570,TCGA-55-7570-01A,Primary Tumor,3.0965,1.8841,3.9462,977.2983,406.781,331.2027,740.5823,32.6943,15.591,9.5472,0.7111,4.389,13.4076,22.6405,16.371,26.0575,8.0193,99.4075,72.523,319.9872,80.4668
TCGA-LUAD,TCGA-55-7573,TCGA-55-7573-01A,Primary Tumor,6.4003,5.9746,3.6845,1951.6892,2734.8352,2506.1854,2323.4276,114.4692,26.2426,16.2386,5.6072,12.074,20.028,33.9598,15.1699,19.4609,46.8899,22.9932,44.4736,274.8897,285.2437
TCGA-LUAD,TCGA-55-7574,TCGA-55-7574-01A,Primary Tumor,7.0466,8.5151,14.6538,1311.0221,1906.0897,1391.333,1852.4368,160.3972,45.6328,29.1209,3.8474,15.4465,10.4068,132.612,14.2573,20.0229,34.8377,51.588,27.3242,171.4109,320.5882
TCGA-LUAD,TCGA-55-7576,TCGA-55-7576-01A,Primary Tumor,7.919,4.2978,4.947,1145.1421,1712.1208,1277.4522,1396.3799,69.4729,32.6752,31.0866,4.0224,20.8099,25.0604,33.243,17.6366,13.2618,21.8528,66.5174,11.8627,438.3714,249.7206
TCGA-LUAD,TCGA-55-7724,TCGA-55-7724-01A,Primary Tumor,8.5432,10.2444,0.7426,765.7983,1485.9348,693.1203,2124.0086,195.8117,145.1985,35.0816,29.3773,7.0998,10.739,20.5792,9.5866,8.1657,20.4979,38.359,31.5489,239.4624,432.5605
TCGA-LUAD,TCGA-55-7725,TCGA-55-7725-01A,Primary Tumor,12.7378,9.1246,0.5879,1383.8655,2189.3853,955.4818,2688.1743,27.9208,12.0149,13.6231,0.7121,6.3611,13.2195,16.4526,22.2057,9.5389,21.7403,81.37,55.893,189.3678,324.6956
TCGA-LUAD,TCGA-55-7726,TCGA-55-7726-01A,Primary Tumor,4.8807,5.1718,0.8908,1087.5226,1037.0138,763.8358,1302.0096,220.5271,912.047,33.4435,24.4114,13.0387,13.3462,6.2071,16.8894,17.5523,15.1046,26.4333,17.3986,153.0589,387.4799
TCGA-LUAD,TCGA-55-7727,TCGA-55-7727-01A,Primary Tumor,10.8582,7.2289,0.97,1591.322,1844.7473,1053.7465,2202.7748,935.4476,9.9251,18.0734,0.4443,9.1569,26.2797,7.2419,14.2504,15.8906,21.9113,21.9336,17.0227,499.8527,198.6569
TCGA-LUAD,TCGA-55-7728,TCGA-55-7728-01A,Primary Tumor,7.7143,4.2844,5.1059,1849.9483,2055.6508,1249.7992,1135.1863,12.3506,17.6455,3.8247,0.1978,4.0936,5.695,61.3613,14.1953,3.9747,15.9541,10.2131,24.9092,84.1234,474.4561
TCGA-LUAD,TCGA-55-7815,TCGA-55-7815-01A,Primary Tumor,10.6864,8.9945,1.0072,827.6631,1065.7647,943.1226,2167.1384,317.0477,30.7937,38.2653,0.0,9.7686,11.4848,15.1677,7.7712,23.4396,27.0329,29.0923,38.5386,194.6109,345.815
TCGA-LUAD,TCGA-55-7816,TCGA-55-7816-01A,Primary Tumor,13.4896,25.2576,7.2858,1352.3714,3000.5744,1978.3424,3651.5866,625.535,27.6888,12.3595,0.5553,4.47,18.0253,42.7725,16.9753,18.6461,35.5498,42.9325,51.8051,80.0067,691.8268
TCGA-LUAD,TCGA-55-7903,TCGA-55-7903-01A,Primary Tumor,32.1765,5.907,5.7995,961.1163,2983.3061,2793.5318,1785.5388,143.6013,9.5857,13.2462,1.1622,4.7465,20.3123,6.9149,12.4544,20.8383,16.4402,66.8567,53.5657,376.6984,394.6015
TCGA-LUAD,TCGA-55-7907,TCGA-55-7907-01A,Primary Tumor,7.0792,7.9719,7.0848,914.8273,1144.714,991.3415,1409.4271,30.167,103.6209,16.8562,46.7546,5.2273,16.4999,12.49,11.5916,12.1628,12.2872,21.7676,62.2995,327.6859,244.8522
TCGA-LUAD,TCGA-55-7910,TCGA-55-7910-01A,Primary Tumor,3.0596,1.1198,1.948,617.9701,331.4474,300.9363,648.7203,37.0218,4.784,14.8765,0.1602,14.0782,6.0122,15.0933,26.0937,29.613,14.0048,8.4771,28.621,219.6757,96.6261
TCGA-LUAD,TCGA-55-7911,TCGA-55-7911-01A,Primary Tumor,33.3079,10.6941,20.8269,2171.8694,2526.677,1855.2194,2894.7476,53.625,428.8668,17.6358,79.8857,13.6468,13.5235,33.3944,9.176,13.9047,15.4735,91.6173,34.0057,417.1206,133.6299
TCGA-LUAD,TCGA-55-7913,TCGA-55-7913-01B,Primary Tumor,1.4893,1.6009,2.0607,1059.6417,720.9611,645.346,1281.1087,94.0117,15.5642,2.6805,0.1832,8.6691,7.6494,7.7356,18.7025,13.4293,13.1665,40.2268,13.6056,151.9423,53.5711
TCGA-LUAD,TCGA-55-7914,TCGA-55-7914-01A,Primary Tumor,11.315,4.2604,3.397,2001.6728,2914.4435,2113.4416,1825.9937,36.8141,36.4423,27.8362,1.4303,4.2546,17.232,7.0084,11.7899,15.9948,17.0949,191.2021,18.2674,234.6667,105.3452
TCGA-LUAD,TCGA-55-7994,TCGA-55-7994-01A,Primary Tumor,89.9848,29.1043,15.6539,5132.3094,4859.683,3741.228,1797.7164,19.4269,136.1972,10.626,0.0554,10.9563,18.6422,31.6793,23.0674,12.3789,17.3825,80.733,62.7025,394.6924,181.0388
TCGA-LUAD,TCGA-55-7995,TCGA-55-7995-01A,Primary Tumor,18.0285,25.5199,31.417,1730.5471,1977.7125,2181.001,2063.496,27.3195,27.1706,12.2574,0.6519,17.3867,11.8461,16.8568,20.1622,8.9359,22.8352,24.0508,60.3234,101.9468,204.8495
TCGA-LUAD,TCGA-55-8085,TCGA-55-8085-01A,Primary Tumor,5.2484,9.5837,9.1855,2667.8163,5568.7873,2434.2281,2827.8597,36.0053,4.6455,6.9628,0.0281,4.674,7.8007,21.1999,11.0313,12.9589,23.6308,56.4915,16.9355,170.7261,178.3878
TCGA-LUAD,TCGA-55-8087,TCGA-55-8087-01A,Primary Tumor,2.5768,2.7901,2.4075,512.6157,667.808,1072.9532,753.6307,49.8072,14.3939,8.6016,8.5494,13.0505,15.8386,29.057,40.4683,15.7903,53.9253,9.5092,85.8353,417.1785,203.9016
TCGA-LUAD,TCGA-55-8089,TCGA-55-8089-01A,Primary Tumor,24.6547,35.0178,17.3548,2702.5118,4553.6838,3521.1819,3257.0321,39.5999,128.2473,20.044,18.1064,5.9478,10.9483,55.5764,15.8673,17.162,11.5758,43.6451,31.3182,300.1844,255.9213
TCGA-LUAD,TCGA-55-8090,TCGA-55-8090-01A,Primary Tumor,27.5935,4.9996,2.344,1084.4909,1298.9793,1156.7065,1492.6553,652.3654,22.4647,22.7911,0.3033,6.2928,11.0063,19.2369,11.8207,6.005,15.5081,32.3658,69.5748,329.2857,481.507
TCGA-LUAD,TCGA-55-8091,TCGA-55-8091-01A,Primary Tumor,27.9723,13.2855,3.833,1885.8393,2442.8324,1901.1612,2509.5127,108.3786,33.7934,25.2825,0.4205,7.4509,11.7793,35.911,14.4745,17.6933,27.6943,27.8363,19.2108,243.0374,493.2863
TCGA-LUAD,TCGA-55-8092,TCGA-55-8092-01A,Primary Tumor,6.4184,8.5842,7.4925,4712.6817,5140.9658,6213.5297,3551.2036,27.0654,24.3374,17.0489,0.2761,4.3808,11.8038,25.0337,12.5198,6.0048,16.4692,16.4837,25.8676,100.64,105.5731
TCGA-LUAD,TCGA-55-8094,TCGA-55-8094-01A,Primary Tumor,1.4682,0.7523,4.6212,1469.5161,1254.7209,759.7892,1077.835,94.2548,1.5339,3.2977,0.0,4.7302,10.1183,87.6653,13.5593,21.0301,13.5862,11.7084,7.7127,280.4281,24.6663
TCGA-LUAD,TCGA-55-8096,TCGA-55-8096-01A,Primary Tumor,3.7893,3.8211,9.5923,489.6847,1491.903,1933.5999,1291.3352,118.8447,40.6846,15.1333,0.1799,10.4784,7.4083,6.8543,10.5901,13.3326,18.7515,21.7865,14.7834,151.1245,454.6497
TCGA-LUAD,TCGA-55-8097,TCGA-55-8097-01A,Primary Tumor,3.4997,2.2922,4.3141,750.4187,956.3854,1483.8552,860.85,212.6281,19.0148,13.6083,3.8283,10.3457,13.0891,55.5074,25.7882,17.2513,50.0996,19.5219,42.5943,496.8356,209.4531
TCGA-LUAD,TCGA-55-8203,TCGA-55-8203-01A,Primary Tumor,6.1177,3.4244,5.7462,838.8273,1083.3156,1476.2227,1101.6544,50.4174,23.5338,22.1121,0.3831,3.3162,8.6589,19.4248,14.9715,14.9803,22.1693,8.3844,40.8879,119.7329,131.2949
TCGA-LUAD,TCGA-55-8204,TCGA-55-8204-01A,Primary Tumor,9.269,5.1925,2.3674,667.4922,1495.172,1095.616,1851.5526,221.871,217.908,10.965,32.3979,6.256,7.6563,31.396,13.8102,12.9417,17.9735,135.5436,15.0133,223.1143,134.2883
TCGA-LUAD,TCGA-55-8205,TCGA-55-8205-01A,Primary Tumor,84.9266,48.3067,14.3745,3130.1096,4847.426,3019.1072,3816.6128,87.2815,107.3976,28.0456,0.0545,9.7404,13.0529,12.0658,13.6697,14.3476,20.5693,79.0131,36.2634,260.1264,382.3759
TCGA-LUAD,TCGA-55-8206,TCGA-55-8206-01A,Primary Tumor,7.063,7.3372,2.5828,721.8723,1366.8987,1074.5426,1078.1038,64.5533,4.4175,8.3832,0.5767,25.6575,17.7322,102.5242,29.5975,18.5463,72.8256,19.0942,42.1897,335.7089,299.8083
TCGA-LUAD,TCGA-55-8207,TCGA-55-8207-01A,Primary Tumor,6.5088,5.7922,2.5096,842.2965,1377.0819,1337.4964,1269.2343,44.5926,16.3726,19.1094,1.8369,4.6534,22.3635,171.3678,14.9215,11.3273,30.2996,26.741,34.1645,270.8466,552.5536
TCGA-LUAD,TCGA-55-8208,TCGA-55-8208-01A,Primary Tumor,24.6629,19.3306,11.2413,1952.8689,3018.3027,2578.3079,2547.5949,129.7126,34.9674,24.1339,1.6962,8.1669,6.3956,8.6689,6.4896,16.3601,14.1335,19.3404,31.4991,111.0243,308.6388
TCGA-LUAD,TCGA-55-8299,TCGA-55-8299-01A,Primary Tumor,22.8352,15.2939,12.1689,2883.2765,3690.8597,3217.6952,3308.6405,186.9246,104.5773,85.4309,1.1234,8.9875,9.8971,31.5443,21.4878,18.9034,21.4891,56.9273,37.4111,99.1462,323.6627
TCGA-LUAD,TCGA-55-8301,TCGA-55-8301-01A,Primary Tumor,29.211,9.4752,12.3112,3235.0356,4710.4352,2932.0975,3015.2546,110.2056,22.0684,19.3385,0.2778,7.9428,6.4958,31.4694,5.823,9.1678,16.517,62.6076,43.7064,112.1925,267.8688
TCGA-LUAD,TCGA-55-8302,TCGA-55-8302-01A,Primary Tumor,67.5247,4.5087,5.6281,2306.4027,2340.2138,2572.5222,2259.7191,25.8382,22.1945,16.8271,0.3584,4.0681,10.8793,7.4594,6.4312,10.2572,14.2835,50.744,14.5256,607.7002,203.1285
TCGA-LUAD,TCGA-55-8505,TCGA-55-8505-01A,Primary Tumor,1.8271,3.0491,0.9919,819.4853,700.8105,741.8807,993.2493,129.6134,129.1767,31.7389,2.0188,5.934,8.0528,21.8781,21.8314,24.6974,16.3359,23.4166,32.8362,267.2331,178.1016
TCGA-LUAD,TCGA-55-8506,TCGA-55-8506-01A,Primary Tumor,9.6123,6.6767,5.8075,1214.6623,1628.739,1564.22,1178.1339,87.7486,8.1296,17.1724,0.0564,10.4447,10.7035,29.5806,13.7879,24.0971,17.1127,21.0925,22.3172,163.8846,126.9106
TCGA-LUAD,TCGA-55-8507,TCGA-55-8507-01A,Primary Tumor,4.1045,3.271,2.5153,947.8557,917.0253,738.6122,778.0804,86.2637,3.6348,25.6667,0.0264,5.1875,7.9172,46.4568,19.5533,24.3201,21.1427,36.462,18.0217,223.3023,137.3022
TCGA-LUAD,TCGA-55-8508,TCGA-55-8508-01A,Primary Tumor,2.2783,2.2214,2.7214,890.1757,1122.2101,712.8295,796.6427,33.955,11.8411,9.5113,0.8842,2.4361,5.5156,66.7233,20.1742,6.2215,15.0954,4.2494,45.0967,138.2173,98.024
TCGA-LUAD,TCGA-55-8510,TCGA-55-8510-01A,Primary Tumor,16.6003,9.8909,11.1741,3288.8255,3875.3206,2525.2029,1799.2604,45.814,12.964,31.7023,1.3808,8.6896,8.9572,8.6497,7.7485,10.5489,15.7452,25.6434,16.5953,193.7568,215.6738
TCGA-LUAD,TCGA-55-8511,TCGA-55-8511-01A,Primary Tumor,38.2124,8.412,7.668,2330.7718,1849.1255,1916.9731,1305.4399,45.4169,21.2681,16.5355,0.4869,4.1443,12.1616,46.2018,18.1284,17.8948,22.2117,77.0152,16.058,207.4913,141.5039
TCGA-LUAD,TCGA-55-8512,TCGA-55-8512-01A,Primary Tumor,5.1876,3.2657,0.9,967.9561,1155.5101,886.9284,935.2786,42.8738,6.1028,4.0658,0.505,8.8117,11.5231,134.6549,46.8822,16.8225,60.8166,53.8654,30.9365,269.9519,118.4259
TCGA-LUAD,TCGA-55-8513,TCGA-55-8513-01A,Primary Tumor,12.4659,6.1206,3.7611,1695.4541,2673.5069,1687.6261,2482.0227,85.203,10.9558,22.9061,0.1019,13.7614,12.2421,66.7269,20.4323,20.326,42.8751,40.2754,28.2408,187.313,263.0747
TCGA-LUAD,TCGA-55-8514,TCGA-55-8514-01A,Primary Tumor,5.7085,2.5011,2.5953,1048.6761,1032.3454,763.6765,795.7953,199.3234,27.0129,12.0248,11.7729,7.9182,5.066,81.6704,23.4098,12.3184,45.9819,16.29,18.9373,125.5683,83.9634
TCGA-LUAD,TCGA-55-8614,TCGA-55-8614-01A,Primary Tumor,5.7674,4.2339,3.7184,1312.2394,1865.1229,1317.3313,944.5391,467.0679,27.6792,12.648,6.1754,48.0666,7.9139,83.1926,41.9977,12.7939,27.5719,122.4305,52.5027,316.9727,205.5567
TCGA-LUAD,TCGA-55-8615,TCGA-55-8615-01A,Primary Tumor,1.1068,0.784,0.9093,685.9828,379.2308,401.8164,488.7414,37.9321,7.559,10.3715,0.0897,4.6959,10.3777,155.3876,26.178,26.4239,24.5205,11.0069,40.4928,164.9747,105.287
TCGA-LUAD,TCGA-55-8616,TCGA-55-8616-01A,Primary Tumor,10.8498,1.8518,3.851,681.7985,765.5805,707.2408,665.4385,16.2847,16.7603,8.4782,7.8837,5.8232,13.0751,117.8274,18.452,16.7575,37.0464,50.1572,9.6583,198.5073,197.6346
TCGA-LUAD,TCGA-55-8619,TCGA-55-8619-01A,Primary Tumor,6.5846,6.9379,11.1771,1724.081,2620.5613,2095.268,2033.0683,58.6727,9.527,21.9046,0.1807,3.882,6.8768,38.9967,9.936,10.3794,22.82,30.0198,22.8331,119.2915,267.1692
TCGA-LUAD,TCGA-55-8620,TCGA-55-8620-01A,Primary Tumor,6.0197,5.3874,6.5376,1641.9758,1588.7056,1494.7943,1064.7009,13.6478,2.8408,2.1903,0.0,11.7126,8.0351,10.149,9.2425,19.1247,14.3728,58.1675,39.4708,185.6646,73.3912
TCGA-LUAD,TCGA-55-8621,TCGA-55-8621-01A,Primary Tumor,21.2854,16.521,6.6877,1931.0871,3351.6101,1869.7634,2808.3105,69.5837,26.4157,22.158,0.8149,5.299,8.9862,54.3981,13.765,13.769,36.1008,21.7215,30.8106,118.0895,396.6776
TCGA-LUAD,TCGA-55-A48X,TCGA-55-A48X-01A,Primary Tumor,9.2944,6.3809,12.7856,3321.9443,3482.88,3788.0323,1111.2982,29.779,29.9034,29.463,6.6486,11.5556,13.4689,73.7294,24.8178,10.9725,32.8234,22.256,44.4347,293.0315,203.2198
TCGA-LUAD,TCGA-55-A48Y,TCGA-55-A48Y-01A,Primary Tumor,2.8726,4.9041,1.3542,520.7618,738.5881,709.7786,905.0695,242.9934,49.9937,30.0935,0.0386,3.2217,9.1267,9.6882,8.7696,11.9162,13.9745,28.909,34.2649,152.7201,184.424
TCGA-LUAD,TCGA-55-A48Z,TCGA-55-A48Z-01A,Primary Tumor,16.2733,5.4355,5.5834,2385.1955,2719.83,3229.6825,1769.3181,75.3151,50.4297,31.474,0.3465,8.0977,7.1337,8.963,14.0516,15.3224,17.8793,17.7968,27.8697,116.4688,350.276
TCGA-LUAD,TCGA-55-A490,TCGA-55-A490-01A,Primary Tumor,1.9671,2.5292,1.5529,386.5032,359.5858,349.341,423.6661,170.3616,22.0108,19.056,6.5099,4.6267,18.6513,64.0937,11.1184,9.3445,9.8043,67.2897,6.4915,402.3376,227.6903
TCGA-LUAD,TCGA-55-A491,TCGA-55-A491-01A,Primary Tumor,9.9624,4.1636,10.9509,1130.9357,1471.799,1588.2861,939.7438,253.5028,19.612,17.4697,0.6451,11.1263,5.5136,3.8736,4.8503,9.138,11.0145,12.6095,37.8248,136.1408,294.7056
TCGA-LUAD,TCGA-55-A492,TCGA-55-A492-01A,Primary Tumor,1.0709,1.1733,1.1623,1832.6012,860.3024,1644.0731,1338.9481,17.4584,1.2495,8.3714,0.0,4.4154,7.2063,62.1154,13.063,8.0808,20.6443,43.5885,28.4993,115.5773,155.3313
TCGA-LUAD,TCGA-55-A493,TCGA-55-A493-01A,Primary Tumor,58.3924,12.5845,48.0255,1102.9502,2113.8261,1185.5805,1522.4937,117.0514,124.7769,10.9652,2.7686,8.6659,14.9289,41.1808,10.1198,10.2536,16.9283,117.8887,34.7379,378.6447,293.697
TCGA-LUAD,TCGA-55-A494,TCGA-55-A494-01A,Primary Tumor,1.2093,0.8937,30.6857,458.2513,154.2644,478.0188,378.8283,63.5373,5.5847,8.7111,0.0712,3.1792,12.5386,22.5148,41.8603,14.3977,31.4366,43.8736,54.1543,380.8817,60.8402
TCGA-LUAD,TCGA-55-A4DF,TCGA-55-A4DF-01A,Primary Tumor,28.9843,19.4571,8.5719,2904.9315,5059.8118,3467.8316,1443.4423,31.4059,24.5295,8.2472,0.141,12.8842,11.896,39.4402,22.9045,21.4614,28.9677,11.831,60.5502,279.3912,198.159
TCGA-LUAD,TCGA-55-A4DG,TCGA-55-A4DG-01A,Primary Tumor,4.8395,4.2075,4.2174,1605.7197,1975.9811,1498.2479,715.9896,18.5793,21.2121,15.5606,9.2089,10.1719,12.1743,167.4332,12.1356,9.782,31.7825,29.7846,58.655,108.9827,156.8277
TCGA-LUAD,TCGA-55-A57B,TCGA-55-A57B-01A,Primary Tumor,9.1064,7.691,3.4192,1570.4671,1982.7874,1523.2712,1593.0908,126.9557,27.1672,32.2171,3.2032,8.9917,17.6347,89.7294,25.2406,26.8977,60.1863,55.5614,44.9708,395.7179,376.584
TCGA-LUAD,TCGA-62-8394,TCGA-62-8394-01A,Primary Tumor,5.1388,3.9274,4.5218,4895.4431,3805.2352,4481.8525,1973.0398,116.4495,15.6107,11.6408,0.6138,7.2168,8.2458,22.6164,15.3897,21.5948,26.1894,22.1198,71.1521,233.8937,229.6098
TCGA-LUAD,TCGA-62-8395,TCGA-62-8395-01A,Primary Tumor,1.7898,2.8515,2.9484,497.4519,742.9552,1022.7076,867.0919,64.5028,7.2947,26.8339,0.3066,8.4708,19.1762,111.795,20.523,19.4812,76.8669,56.375,47.5457,336.5996,183.0018
TCGA-LUAD,TCGA-62-8397,TCGA-62-8397-01A,Primary Tumor,2.2608,1.6217,0.9707,2624.998,2498.5503,2027.9108,763.9656,6.7829,5.7596,6.6167,0.8171,3.0091,6.8837,26.6736,9.7938,8.221,26.9023,6.7166,8.6073,103.3572,93.0356
TCGA-LUAD,TCGA-62-8398,TCGA-62-8398-01A,Primary Tumor,10.672,8.8261,5.4592,2060.3587,1810.0381,1491.5583,2099.9268,113.6716,241.699,13.0566,10.4033,6.2381,9.7007,22.5272,29.5885,25.6537,15.2752,51.9059,51.3397,359.2371,113.1259
TCGA-LUAD,TCGA-62-8399,TCGA-62-8399-01A,Primary Tumor,9.5333,5.4695,2.8335,378.6464,663.9589,737.517,727.579,76.3725,18.6136,21.727,3.2212,5.7161,20.0874,177.2814,26.0577,16.9017,34.7303,38.9165,11.6938,201.0945,274.3147
TCGA-LUAD,TCGA-62-8402,TCGA-62-8402-01A,Primary Tumor,24.4032,8.7542,9.0735,6898.2149,6216.1164,5685.0687,5539.5745,28.3679,7.1487,7.1124,0.282,6.1166,9.4118,16.5676,12.0631,21.4194,21.9554,50.4126,49.7662,419.9093,116.3372
TCGA-LUAD,TCGA-62-A46O,TCGA-62-A46O-01A,Primary Tumor,2.9408,0.7862,0.2072,340.5003,229.6453,331.2195,1434.5194,155.4963,42.3675,13.4282,6.565,3.6224,20.9351,45.2191,60.6444,15.4851,14.9715,37.522,10.9483,158.0185,31.6017
TCGA-LUAD,TCGA-62-A46P,TCGA-62-A46P-01A,Primary Tumor,1.6495,1.4705,1.0322,1874.8965,1408.922,1074.4143,1157.2313,35.2605,8.5971,11.5922,0.2302,2.5652,5.8345,41.639,15.9271,9.5646,19.1562,8.8281,32.1165,147.8824,116.7481
